sistema,tam_chunk,operacion,metrica,muestra,repeticion,segundos
chroma,1,insert_emb,cosine,25,0,0.012769700
chroma,1,insert_emb,l2,25,0,0.014332700
chroma,1,generar_emb,-,26,0,0.013312800
chroma,1,insert_emb,cosine,26,0,0.014784700
chroma,1,insert_emb,l2,26,0,0.016441300
chroma,1,generar_emb,-,27,0,0.014203100
chroma,1,insert_emb,cosine,27,0,0.014540800
chroma,1,insert_emb,l2,27,0,0.014145500
chroma,1,generar_emb,-,28,0,0.016014000
chroma,1,insert_emb,cosine,28,0,0.015295900
chroma,1,insert_emb,l2,28,0,0.012773800
chroma,1,generar_emb,-,29,0,0.013300200
chroma,1,insert_emb,cosine,29,0,0.014243800
chroma,1,insert_emb,l2,29,0,0.014027100
chroma,1,generar_emb,-,30,0,0.014466300
chroma,1,insert_emb,cosine,30,0,0.014584800
chroma,1,insert_emb,l2,30,0,0.013636400
chroma,1,generar_emb,-,31,0,0.014623300
chroma,1,insert_emb,cosine,31,0,0.013310100
chroma,1,insert_emb,l2,31,0,0.014063600
chroma,1,generar_emb,-,32,0,0.013284900
chroma,1,insert_emb,cosine,32,0,0.013356600
chroma,1,insert_emb,l2,32,0,0.012681400
chroma,1,generar_emb,-,33,0,0.014544700
chroma,1,insert_emb,cosine,33,0,0.013652900
chroma,1,insert_emb,l2,33,0,0.013168600
chroma,1,generar_emb,-,34,0,0.014813400
chroma,1,insert_emb,cosine,34,0,0.014383900
chroma,1,insert_emb,l2,34,0,0.012959500
chroma,1,generar_emb,-,35,0,0.011077700
chroma,1,insert_emb,cosine,35,0,0.014024000
chroma,1,insert_emb,l2,35,0,0.014023500
chroma,1,generar_emb,-,36,0,0.012976900
chroma,1,insert_emb,cosine,36,0,0.015336000
chroma,1,insert_emb,l2,36,0,0.012679700
chroma,1,generar_emb,-,37,0,0.010603200
chroma,1,insert_emb,cosine,37,0,0.014132700
chroma,1,insert_emb,l2,37,0,0.013766600
chroma,1,generar_emb,-,38,0,0.013241300
chroma,1,insert_emb,cosine,38,0,0.012631200
chroma,1,insert_emb,l2,38,0,0.013822400
chroma,1,generar_emb,-,39,0,0.013066600
chroma,1,insert_emb,cosine,39,0,0.013166500
chroma,1,insert_emb,l2,39,0,0.013451200
chroma,1,generar_emb,-,40,0,0.011338700
chroma,1,insert_emb,cosine,40,0,0.013882400
chroma,1,insert_emb,l2,40,0,0.013082300
chroma,1,generar_emb,-,41,0,0.010360600
chroma,1,insert_emb,cosine,41,0,0.014339000
chroma,1,insert_emb,l2,41,0,0.014018100
chroma,1,generar_emb,-,42,0,0.014191500
chroma,1,insert_emb,cosine,42,0,0.014111800
chroma,1,insert_emb,l2,42,0,0.012780000
chroma,1,generar_emb,-,43,0,0.013451800
chroma,1,insert_emb,cosine,43,0,0.013810800
chroma,1,insert_emb,l2,43,0,0.013532900
chroma,1,generar_emb,-,44,0,0.013793800
chroma,1,insert_emb,cosine,44,0,0.014796200
chroma,1,insert_emb,l2,44,0,0.013283400
chroma,1,generar_emb,-,45,0,0.011324600
chroma,1,insert_emb,cosine,45,0,0.013158400
chroma,1,insert_emb,l2,45,0,0.012684300
chroma,1,generar_emb,-,46,0,0.010564400
chroma,1,insert_emb,cosine,46,0,0.013946100
chroma,1,insert_emb,l2,46,0,0.013980300
chroma,1,generar_emb,-,47,0,0.014370200
chroma,1,insert_emb,cosine,47,0,0.015611200
chroma,1,insert_emb,l2,47,0,0.013600900
chroma,1,generar_emb,-,48,0,0.011408700
chroma,1,insert_emb,cosine,48,0,0.013203700
chroma,1,insert_emb,l2,48,0,0.013032600
chroma,1,generar_emb,-,49,0,0.012866900
chroma,1,insert_emb,cosine,49,0,0.014080500
chroma,1,insert_emb,l2,49,0,0.014286600
chroma,1,generar_emb,-,50,0,0.012961500
chroma,1,insert_emb,cosine,50,0,0.014101000
chroma,1,insert_emb,l2,50,0,0.012442900
chroma,1,generar_emb,-,51,0,0.012416000
chroma,1,insert_emb,cosine,51,0,0.013509100
chroma,1,insert_emb,l2,51,0,0.013848400
chroma,1,generar_emb,-,52,0,0.012321900
chroma,1,insert_emb,cosine,52,0,0.015423900
chroma,1,insert_emb,l2,52,0,0.014882100
chroma,1,generar_emb,-,53,0,0.014204200
chroma,1,insert_emb,cosine,53,0,0.014743300
chroma,1,insert_emb,l2,53,0,0.013767500
chroma,1,generar_emb,-,54,0,0.013847400
chroma,1,insert_emb,cosine,54,0,0.013494500
chroma,1,insert_emb,l2,54,0,0.013360800
chroma,1,generar_emb,-,55,0,0.012794400
chroma,1,insert_emb,cosine,55,0,0.013298100
chroma,1,insert_emb,l2,55,0,0.013316700
chroma,1,generar_emb,-,56,0,0.013021800
chroma,1,insert_emb,cosine,56,0,0.014910600
chroma,1,insert_emb,l2,56,0,0.014302900
chroma,1,generar_emb,-,57,0,0.013773000
chroma,1,insert_emb,cosine,57,0,0.013791500
chroma,1,insert_emb,l2,57,0,0.013743400
chroma,1,generar_emb,-,58,0,0.012270900
chroma,1,insert_emb,cosine,58,0,0.013353400
chroma,1,insert_emb,l2,58,0,0.015517900
chroma,1,generar_emb,-,59,0,0.014356100
chroma,1,insert_emb,cosine,59,0,0.014229000
chroma,1,insert_emb,l2,59,0,0.013563800
chroma,1,generar_emb,-,60,0,0.012939700
chroma,1,insert_emb,cosine,60,0,0.016323200
chroma,1,insert_emb,l2,60,0,0.016987200
chroma,1,generar_emb,-,61,0,0.012755900
chroma,1,insert_emb,cosine,61,0,0.014639100
chroma,1,insert_emb,l2,61,0,0.013422300
chroma,1,generar_emb,-,62,0,0.014698300
chroma,1,insert_emb,cosine,62,0,0.016898900
chroma,1,insert_emb,l2,62,0,0.014506000
chroma,1,generar_emb,-,63,0,0.014895100
chroma,1,insert_emb,cosine,63,0,0.015766300
chroma,1,insert_emb,l2,63,0,0.013805400
chroma,1,generar_emb,-,64,0,0.012004900
chroma,1,insert_emb,cosine,64,0,0.014740300
chroma,1,insert_emb,l2,64,0,0.015266000
chroma,1,generar_emb,-,65,0,0.015771200
chroma,1,insert_emb,cosine,65,0,0.015369800
chroma,1,insert_emb,l2,65,0,0.014150800
chroma,1,generar_emb,-,66,0,0.017393600
chroma,1,insert_emb,cosine,66,0,0.013804700
chroma,1,insert_emb,l2,66,0,0.014122300
chroma,1,generar_emb,-,67,0,0.012507400
chroma,1,insert_emb,cosine,67,0,0.013386000
chroma,1,insert_emb,l2,67,0,0.013914700
chroma,1,generar_emb,-,68,0,0.015568100
chroma,1,insert_emb,cosine,68,0,0.015536100
chroma,1,insert_emb,l2,68,0,0.013643300
chroma,1,generar_emb,-,69,0,0.014859600
chroma,1,insert_emb,cosine,69,0,0.013832900
chroma,1,insert_emb,l2,69,0,0.014075200
chroma,1,generar_emb,-,70,0,0.014923400
chroma,1,insert_emb,cosine,70,0,0.015417200
chroma,1,insert_emb,l2,70,0,0.013405500
chroma,1,generar_emb,-,71,0,0.012258300
chroma,1,insert_emb,cosine,71,0,0.014067100
chroma,1,insert_emb,l2,71,0,0.014091500
chroma,1,generar_emb,-,72,0,0.013466300
chroma,1,insert_emb,cosine,72,0,0.014150600
chroma,1,insert_emb,l2,72,0,0.014227200
chroma,1,generar_emb,-,73,0,0.013462100
chroma,1,insert_emb,cosine,73,0,0.014359500
chroma,1,insert_emb,l2,73,0,0.013407000
chroma,1,generar_emb,-,74,0,0.011243500
chroma,1,insert_emb,cosine,74,0,0.013700500
chroma,1,insert_emb,l2,74,0,0.013512500
chroma,1,generar_emb,-,75,0,0.013235500
chroma,1,insert_emb,cosine,75,0,0.013947800
chroma,1,insert_emb,l2,75,0,0.013459000
chroma,1,generar_emb,-,76,0,0.012361000
chroma,1,insert_emb,cosine,76,0,0.016719800
chroma,1,insert_emb,l2,76,0,0.013418000
chroma,1,generar_emb,-,77,0,0.013629100
chroma,1,insert_emb,cosine,77,0,0.014206300
chroma,1,insert_emb,l2,77,0,0.013721400
chroma,1,generar_emb,-,78,0,0.011434400
chroma,1,insert_emb,cosine,78,0,0.014004700
chroma,1,insert_emb,l2,78,0,0.015112100
chroma,1,generar_emb,-,79,0,0.012907200
chroma,1,insert_emb,cosine,79,0,0.013477800
chroma,1,insert_emb,l2,79,0,0.013402900
chroma,1,generar_emb,-,80,0,0.011330300
chroma,1,insert_emb,cosine,80,0,0.014475800
chroma,1,insert_emb,l2,80,0,0.014903700
chroma,1,generar_emb,-,81,0,0.010769900
chroma,1,insert_emb,cosine,81,0,0.013389000
chroma,1,insert_emb,l2,81,0,0.014518000
chroma,1,generar_emb,-,82,0,0.014014200
chroma,1,insert_emb,cosine,82,0,0.014984600
chroma,1,insert_emb,l2,82,0,0.013907900
chroma,1,generar_emb,-,83,0,0.011616400
chroma,1,insert_emb,cosine,83,0,0.014284500
chroma,1,insert_emb,l2,83,0,0.014508400
chroma,1,generar_emb,-,84,0,0.012303200
chroma,1,insert_emb,cosine,84,0,0.015405600
chroma,1,insert_emb,l2,84,0,0.013775200
chroma,1,generar_emb,-,85,0,0.013529900
chroma,1,insert_emb,cosine,85,0,0.013956800
chroma,1,insert_emb,l2,85,0,0.013115000
chroma,1,generar_emb,-,86,0,0.012518200
chroma,1,insert_emb,cosine,86,0,0.014698800
chroma,1,insert_emb,l2,86,0,0.015835800
chroma,1,generar_emb,-,87,0,0.017790000
chroma,1,insert_emb,cosine,87,0,0.014750800
chroma,1,insert_emb,l2,87,0,0.015526900
chroma,1,generar_emb,-,88,0,0.013605400
chroma,1,insert_emb,cosine,88,0,0.016191200
chroma,1,insert_emb,l2,88,0,0.014350100
chroma,1,generar_emb,-,89,0,0.017974500
chroma,1,insert_emb,cosine,89,0,0.015729400
chroma,1,insert_emb,l2,89,0,0.014882000
chroma,1,generar_emb,-,90,0,0.015612200
chroma,1,insert_emb,cosine,90,0,0.015160800
chroma,1,insert_emb,l2,90,0,0.014918700
chroma,1,generar_emb,-,91,0,0.012820000
chroma,1,insert_emb,cosine,91,0,0.014605000
chroma,1,insert_emb,l2,91,0,0.013925600
chroma,1,generar_emb,-,92,0,0.013335000
chroma,1,insert_emb,cosine,92,0,0.016551300
chroma,1,insert_emb,l2,92,0,0.014512000
chroma,1,generar_emb,-,93,0,0.013125600
chroma,1,insert_emb,cosine,93,0,0.013975000
chroma,1,insert_emb,l2,93,0,0.014788800
chroma,1,generar_emb,-,94,0,0.012059700
chroma,1,insert_emb,cosine,94,0,0.014001800
chroma,1,insert_emb,l2,94,0,0.014376000
chroma,1,generar_emb,-,95,0,0.012532900
chroma,1,insert_emb,cosine,95,0,0.014835000
chroma,1,insert_emb,l2,95,0,0.013994100
chroma,1,generar_emb,-,96,0,0.012447400
chroma,1,insert_emb,cosine,96,0,0.014736300
chroma,1,insert_emb,l2,96,0,0.014483300
chroma,1,generar_emb,-,97,0,0.012419800
chroma,1,insert_emb,cosine,97,0,0.014331700
chroma,1,insert_emb,l2,97,0,0.013866100
chroma,1,generar_emb,-,98,0,0.014639400
chroma,1,insert_emb,cosine,98,0,0.014331300
chroma,1,insert_emb,l2,98,0,0.013927900
chroma,1,generar_emb,-,99,0,0.016582100
chroma,1,insert_emb,cosine,99,0,0.014851400
chroma,1,insert_emb,l2,99,0,0.015606900
chroma,1,generar_emb,-,100,0,0.012590800
chroma,1,insert_emb,cosine,100,0,0.015736600
chroma,1,insert_emb,l2,100,0,0.013818400
chroma,1,generar_emb,-,101,0,0.015425900
chroma,1,insert_emb,cosine,101,0,0.015408300
chroma,1,insert_emb,l2,101,0,0.014946500
chroma,1,generar_emb,-,102,0,0.015522100
chroma,1,insert_emb,cosine,102,0,0.015231900
chroma,1,insert_emb,l2,102,0,0.014367400
chroma,1,generar_emb,-,103,0,0.014116100
chroma,1,insert_emb,cosine,103,0,0.014358400
chroma,1,insert_emb,l2,103,0,0.016077500
chroma,1,generar_emb,-,104,0,0.013876100
chroma,1,insert_emb,cosine,104,0,0.016320300
chroma,1,insert_emb,l2,104,0,0.014952100
chroma,1,generar_emb,-,105,0,0.016239800
chroma,1,insert_emb,cosine,105,0,0.015998000
chroma,1,insert_emb,l2,105,0,0.016407500
chroma,1,generar_emb,-,106,0,0.013929800
chroma,1,insert_emb,cosine,106,0,0.016097700
chroma,1,insert_emb,l2,106,0,0.015181100
chroma,1,generar_emb,-,107,0,0.011455500
chroma,1,insert_emb,cosine,107,0,0.014805600
chroma,1,insert_emb,l2,107,0,0.014378600
chroma,1,generar_emb,-,108,0,0.014577600
chroma,1,insert_emb,cosine,108,0,0.016397700
chroma,1,insert_emb,l2,108,0,0.015081200
chroma,1,generar_emb,-,109,0,0.011620300
chroma,1,insert_emb,cosine,109,0,0.014654000
chroma,1,insert_emb,l2,109,0,0.015921300
chroma,1,generar_emb,-,110,0,0.011193400
chroma,1,insert_emb,cosine,110,0,0.015820000
chroma,1,insert_emb,l2,110,0,0.014930400
chroma,1,generar_emb,-,111,0,0.013988500
chroma,1,insert_emb,cosine,111,0,0.015814000
chroma,1,insert_emb,l2,111,0,0.014174500
chroma,1,generar_emb,-,112,0,0.012534700
chroma,1,insert_emb,cosine,112,0,0.014471700
chroma,1,insert_emb,l2,112,0,0.013923600
chroma,1,generar_emb,-,113,0,0.012563900
chroma,1,insert_emb,cosine,113,0,0.013796800
chroma,1,insert_emb,l2,113,0,0.013557200
chroma,1,generar_emb,-,114,0,0.013895300
chroma,1,insert_emb,cosine,114,0,0.013974600
chroma,1,insert_emb,l2,114,0,0.013435100
chroma,1,generar_emb,-,115,0,0.013405000
chroma,1,insert_emb,cosine,115,0,0.014226600
chroma,1,insert_emb,l2,115,0,0.013889600
chroma,1,generar_emb,-,116,0,0.009564300
chroma,1,insert_emb,cosine,116,0,0.015045400
chroma,1,insert_emb,l2,116,0,0.015962100
chroma,1,generar_emb,-,117,0,0.013330200
chroma,1,insert_emb,cosine,117,0,0.014445300
chroma,1,insert_emb,l2,117,0,0.013625500
chroma,1,generar_emb,-,118,0,0.015274100
chroma,1,insert_emb,cosine,118,0,0.015553600
chroma,1,insert_emb,l2,118,0,0.014794900
chroma,1,generar_emb,-,119,0,0.011553200
chroma,1,insert_emb,cosine,119,0,0.015150600
chroma,1,insert_emb,l2,119,0,0.014754600
chroma,1,generar_emb,-,120,0,0.012148600
chroma,1,insert_emb,cosine,120,0,0.015166000
chroma,1,insert_emb,l2,120,0,0.014521400
chroma,1,generar_emb,-,121,0,0.015910500
chroma,1,insert_emb,cosine,121,0,0.015852000
chroma,1,insert_emb,l2,121,0,0.016658000
chroma,1,generar_emb,-,122,0,0.013339500
chroma,1,insert_emb,cosine,122,0,0.016305700
chroma,1,insert_emb,l2,122,0,0.016405000
chroma,1,generar_emb,-,123,0,0.012727300
chroma,1,insert_emb,cosine,123,0,0.014804800
chroma,1,insert_emb,l2,123,0,0.014456300
chroma,1,generar_emb,-,124,0,0.016090600
chroma,1,insert_emb,cosine,124,0,0.016154300
chroma,1,insert_emb,l2,124,0,0.025968000
chroma,1,generar_emb,-,125,0,0.011531000
chroma,1,insert_emb,cosine,125,0,0.014250600
chroma,1,insert_emb,l2,125,0,0.014772400
chroma,1,generar_emb,-,126,0,0.016133800
chroma,1,insert_emb,cosine,126,0,0.014990900
chroma,1,insert_emb,l2,126,0,0.014599500
chroma,1,generar_emb,-,127,0,0.013146200
chroma,1,insert_emb,cosine,127,0,0.015106600
chroma,1,insert_emb,l2,127,0,0.013975800
chroma,1,generar_emb,-,128,0,0.012148800
chroma,1,insert_emb,cosine,128,0,0.016560200
chroma,1,insert_emb,l2,128,0,0.016025600
chroma,1,generar_emb,-,129,0,0.014648800
chroma,1,insert_emb,cosine,129,0,0.015133100
chroma,1,insert_emb,l2,129,0,0.014489700
chroma,1,generar_emb,-,130,0,0.012052000
chroma,1,insert_emb,cosine,130,0,0.015130900
chroma,1,insert_emb,l2,130,0,0.015250700
chroma,1,generar_emb,-,131,0,0.013184500
chroma,1,insert_emb,cosine,131,0,0.015247800
chroma,1,insert_emb,l2,131,0,0.015330300
chroma,1,generar_emb,-,132,0,0.014350500
chroma,1,insert_emb,cosine,132,0,0.015799400
chroma,1,insert_emb,l2,132,0,0.014719200
chroma,1,generar_emb,-,133,0,0.015460300
chroma,1,insert_emb,cosine,133,0,0.015718400
chroma,1,insert_emb,l2,133,0,0.014506500
chroma,1,generar_emb,-,134,0,0.014384500
chroma,1,insert_emb,cosine,134,0,0.016399300
chroma,1,insert_emb,l2,134,0,0.016737800
chroma,1,generar_emb,-,135,0,0.012004100
chroma,1,insert_emb,cosine,135,0,0.015874600
chroma,1,insert_emb,l2,135,0,0.014284600
chroma,1,generar_emb,-,136,0,0.011411200
chroma,1,insert_emb,cosine,136,0,0.015217300
chroma,1,insert_emb,l2,136,0,0.014578500
chroma,1,generar_emb,-,137,0,0.015444900
chroma,1,insert_emb,cosine,137,0,0.014371400
chroma,1,insert_emb,l2,137,0,0.014100200
chroma,1,generar_emb,-,138,0,0.010388600
chroma,1,insert_emb,cosine,138,0,0.014692100
chroma,1,insert_emb,l2,138,0,0.013569900
chroma,1,generar_emb,-,139,0,0.012450700
chroma,1,insert_emb,cosine,139,0,0.014773000
chroma,1,insert_emb,l2,139,0,0.014779800
chroma,1,generar_emb,-,140,0,0.011725900
chroma,1,insert_emb,cosine,140,0,0.015404600
chroma,1,insert_emb,l2,140,0,0.015219600
chroma,1,generar_emb,-,141,0,0.015165700
chroma,1,insert_emb,cosine,141,0,0.015021800
chroma,1,insert_emb,l2,141,0,0.015179000
chroma,1,generar_emb,-,142,0,0.015422800
chroma,1,insert_emb,cosine,142,0,0.016020300
chroma,1,insert_emb,l2,142,0,0.015303200
chroma,1,generar_emb,-,143,0,0.014357600
chroma,1,insert_emb,cosine,143,0,0.014600200
chroma,1,insert_emb,l2,143,0,0.014353400
chroma,1,generar_emb,-,144,0,0.014264100
chroma,1,insert_emb,cosine,144,0,0.015108500
chroma,1,insert_emb,l2,144,0,0.014994500
chroma,1,generar_emb,-,145,0,0.013053200
chroma,1,insert_emb,cosine,145,0,0.014974700
chroma,1,insert_emb,l2,145,0,0.013442400
chroma,1,generar_emb,-,146,0,0.013064100
chroma,1,insert_emb,cosine,146,0,0.016811800
chroma,1,insert_emb,l2,146,0,0.016281400
chroma,1,generar_emb,-,147,0,0.010961700
chroma,1,insert_emb,cosine,147,0,0.015549400
chroma,1,insert_emb,l2,147,0,0.015623200
chroma,1,generar_emb,-,148,0,0.011699300
chroma,1,insert_emb,cosine,148,0,0.017249800
chroma,1,insert_emb,l2,148,0,0.014873200
chroma,1,generar_emb,-,149,0,0.014049500
chroma,1,insert_emb,cosine,149,0,0.016121200
chroma,1,insert_emb,l2,149,0,0.015759600
chroma,1,generar_emb,-,150,0,0.014858500
chroma,1,insert_emb,cosine,150,0,0.015015300
chroma,1,insert_emb,l2,150,0,0.015535700
chroma,1,generar_emb,-,151,0,0.017764300
chroma,1,insert_emb,cosine,151,0,0.014708700
chroma,1,insert_emb,l2,151,0,0.015824400
chroma,1,generar_emb,-,152,0,0.014906100
chroma,1,insert_emb,cosine,152,0,0.016732100
chroma,1,insert_emb,l2,152,0,0.015511800
chroma,1,generar_emb,-,153,0,0.012762400
chroma,1,insert_emb,cosine,153,0,0.015715900
chroma,1,insert_emb,l2,153,0,0.015279500
chroma,1,generar_emb,-,154,0,0.011549400
chroma,1,insert_emb,cosine,154,0,0.015691600
chroma,1,insert_emb,l2,154,0,0.015548600
chroma,1,generar_emb,-,155,0,0.010848800
chroma,1,insert_emb,cosine,155,0,0.015479000
chroma,1,insert_emb,l2,155,0,0.016966100
chroma,1,generar_emb,-,156,0,0.015715000
chroma,1,insert_emb,cosine,156,0,0.016852200
chroma,1,insert_emb,l2,156,0,0.016557300
chroma,1,generar_emb,-,157,0,0.012504900
chroma,1,insert_emb,cosine,157,0,0.014069000
chroma,1,insert_emb,l2,157,0,0.014552300
chroma,1,generar_emb,-,158,0,0.012900100
chroma,1,insert_emb,cosine,158,0,0.016240700
chroma,1,insert_emb,l2,158,0,0.014955800
chroma,1,generar_emb,-,159,0,0.011919300
chroma,1,insert_emb,cosine,159,0,0.014716900
chroma,1,insert_emb,l2,159,0,0.015110100
chroma,1,generar_emb,-,160,0,0.010656200
chroma,1,insert_emb,cosine,160,0,0.014839100
chroma,1,insert_emb,l2,160,0,0.014641900
chroma,1,generar_emb,-,161,0,0.014679600
chroma,1,insert_emb,cosine,161,0,0.014861600
chroma,1,insert_emb,l2,161,0,0.014779000
chroma,1,generar_emb,-,162,0,0.011132800
chroma,1,insert_emb,cosine,162,0,0.014094100
chroma,1,insert_emb,l2,162,0,0.013997300
chroma,1,generar_emb,-,163,0,0.012177000
chroma,1,insert_emb,cosine,163,0,0.015312300
chroma,1,insert_emb,l2,163,0,0.014763400
chroma,1,generar_emb,-,164,0,0.013174800
chroma,1,insert_emb,cosine,164,0,0.015410100
chroma,1,insert_emb,l2,164,0,0.015523000
chroma,1,generar_emb,-,165,0,0.014510000
chroma,1,insert_emb,cosine,165,0,0.016569900
chroma,1,insert_emb,l2,165,0,0.014657300
chroma,1,generar_emb,-,166,0,0.013264300
chroma,1,insert_emb,cosine,166,0,0.015374600
chroma,1,insert_emb,l2,166,0,0.014547000
chroma,1,generar_emb,-,167,0,0.013245300
chroma,1,insert_emb,cosine,167,0,0.015443000
chroma,1,insert_emb,l2,167,0,0.014331700
chroma,1,generar_emb,-,168,0,0.013501100
chroma,1,insert_emb,cosine,168,0,0.015578400
chroma,1,insert_emb,l2,168,0,0.015511700
chroma,1,generar_emb,-,169,0,0.015767100
chroma,1,insert_emb,cosine,169,0,0.015418200
chroma,1,insert_emb,l2,169,0,0.015575600
chroma,1,generar_emb,-,170,0,0.012646100
chroma,1,insert_emb,cosine,170,0,0.015715400
chroma,1,insert_emb,l2,170,0,0.016199300
chroma,1,generar_emb,-,171,0,0.013248200
chroma,1,insert_emb,cosine,171,0,0.016738500
chroma,1,insert_emb,l2,171,0,0.015765300
chroma,1,generar_emb,-,172,0,0.013337200
chroma,1,insert_emb,cosine,172,0,0.017163100
chroma,1,insert_emb,l2,172,0,0.015284300
chroma,1,generar_emb,-,173,0,0.013961200
chroma,1,insert_emb,cosine,173,0,0.015559300
chroma,1,insert_emb,l2,173,0,0.015548900
chroma,1,generar_emb,-,174,0,0.013321900
chroma,1,insert_emb,cosine,174,0,0.015718800
chroma,1,insert_emb,l2,174,0,0.015381300
chroma,1,generar_emb,-,175,0,0.013878400
chroma,1,insert_emb,cosine,175,0,0.016563600
chroma,1,insert_emb,l2,175,0,0.016608800
chroma,1,generar_emb,-,176,0,0.013124500
chroma,1,insert_emb,cosine,176,0,0.016746000
chroma,1,insert_emb,l2,176,0,0.016601700
chroma,1,generar_emb,-,177,0,0.016065700
chroma,1,insert_emb,cosine,177,0,0.016367900
chroma,1,insert_emb,l2,177,0,0.015682000
chroma,1,generar_emb,-,178,0,0.012350100
chroma,1,insert_emb,cosine,178,0,0.016088600
chroma,1,insert_emb,l2,178,0,0.015161100
chroma,1,generar_emb,-,179,0,0.013428400
chroma,1,insert_emb,cosine,179,0,0.014898700
chroma,1,insert_emb,l2,179,0,0.016011900
chroma,1,generar_emb,-,180,0,0.014689900
chroma,1,insert_emb,cosine,180,0,0.016682700
chroma,1,insert_emb,l2,180,0,0.015415200
chroma,1,generar_emb,-,181,0,0.015644400
chroma,1,insert_emb,cosine,181,0,0.017060100
chroma,1,insert_emb,l2,181,0,0.015910700
chroma,1,generar_emb,-,182,0,0.013571400
chroma,1,insert_emb,cosine,182,0,0.015870300
chroma,1,insert_emb,l2,182,0,0.015898700
chroma,1,generar_emb,-,183,0,0.012012400
chroma,1,insert_emb,cosine,183,0,0.016127200
chroma,1,insert_emb,l2,183,0,0.015686900
chroma,1,generar_emb,-,184,0,0.012519100
chroma,1,insert_emb,cosine,184,0,0.016227600
chroma,1,insert_emb,l2,184,0,0.015939200
chroma,1,generar_emb,-,185,0,0.011595800
chroma,1,insert_emb,cosine,185,0,0.015500400
