sistema,tam_chunk,operacion,metrica,muestra,repeticion,segundos
postgres,1,generar_emb,-,69,0,0.014579800
postgres,1,insert_emb,-,69,0,0.005499800
postgres,1,generar_emb,-,70,0,0.012675500
postgres,1,insert_emb,-,70,0,0.005783700
postgres,1,generar_emb,-,71,0,0.011979300
postgres,1,insert_emb,-,71,0,0.005411700
postgres,1,generar_emb,-,72,0,0.012805300
postgres,1,insert_emb,-,72,0,0.005342000
postgres,1,generar_emb,-,73,0,0.013604200
postgres,1,insert_emb,-,73,0,0.005273100
postgres,1,generar_emb,-,74,0,0.012311500
postgres,1,insert_emb,-,74,0,0.005704300
postgres,1,generar_emb,-,75,0,0.013145300
postgres,1,insert_emb,-,75,0,0.006057500
postgres,1,generar_emb,-,76,0,0.011598900
postgres,1,insert_emb,-,76,0,0.005434100
postgres,1,generar_emb,-,77,0,0.012874700
postgres,1,insert_emb,-,77,0,0.005200600
postgres,1,generar_emb,-,78,0,0.011533200
postgres,1,insert_emb,-,78,0,0.005243000
postgres,1,generar_emb,-,79,0,0.011489900
postgres,1,insert_emb,-,79,0,0.005396000
postgres,1,generar_emb,-,80,0,0.011534300
postgres,1,insert_emb,-,80,0,0.005482900
postgres,1,generar_emb,-,81,0,0.011033100
postgres,1,insert_emb,-,81,0,0.005544500
postgres,1,generar_emb,-,82,0,0.012515500
postgres,1,insert_emb,-,82,0,0.005452600
postgres,1,generar_emb,-,83,0,0.012114000
postgres,1,insert_emb,-,83,0,0.005353600
postgres,1,generar_emb,-,84,0,0.011498200
postgres,1,insert_emb,-,84,0,0.005536800
postgres,1,generar_emb,-,85,0,0.012610800
postgres,1,insert_emb,-,85,0,0.005505200
postgres,1,generar_emb,-,86,0,0.013160900
postgres,1,insert_emb,-,86,0,0.005416500
postgres,1,generar_emb,-,87,0,0.014236400
postgres,1,insert_emb,-,87,0,0.005375400
postgres,1,generar_emb,-,88,0,0.014200900
postgres,1,insert_emb,-,88,0,0.004950000
postgres,1,generar_emb,-,89,0,0.015552100
postgres,1,insert_emb,-,89,0,0.005205100
postgres,1,generar_emb,-,90,0,0.014836300
postgres,1,insert_emb,-,90,0,0.005335000
postgres,1,generar_emb,-,91,0,0.013119000
postgres,1,insert_emb,-,91,0,0.005099800
postgres,1,generar_emb,-,92,0,0.012571300
postgres,1,insert_emb,-,92,0,0.005000600
postgres,1,generar_emb,-,93,0,0.011224400
postgres,1,insert_emb,-,93,0,0.005392400
postgres,1,generar_emb,-,94,0,0.011902500
postgres,1,insert_emb,-,94,0,0.005688700
postgres,1,generar_emb,-,95,0,0.013352900
postgres,1,insert_emb,-,95,0,0.005417100
postgres,1,generar_emb,-,96,0,0.014120000
postgres,1,insert_emb,-,96,0,0.005760800
postgres,1,generar_emb,-,97,0,0.012361900
postgres,1,insert_emb,-,97,0,0.005440400
postgres,1,generar_emb,-,98,0,0.014479200
postgres,1,insert_emb,-,98,0,0.005599600
postgres,1,generar_emb,-,99,0,0.017285100
postgres,1,insert_emb,-,99,0,0.005804100
postgres,1,generar_emb,-,100,0,0.012800800
postgres,1,insert_emb,-,100,0,0.005596000
postgres,1,generar_emb,-,101,0,0.015683100
postgres,1,insert_emb,-,101,0,0.005419400
postgres,1,generar_emb,-,102,0,0.014770400
postgres,1,insert_emb,-,102,0,0.005392900
postgres,1,generar_emb,-,103,0,0.014956700
postgres,1,insert_emb,-,103,0,0.005576300
postgres,1,generar_emb,-,104,0,0.016751100
postgres,1,insert_emb,-,104,0,0.005420500
postgres,1,generar_emb,-,105,0,0.013761000
postgres,1,insert_emb,-,105,0,0.005639600
postgres,1,generar_emb,-,106,0,0.012844900
postgres,1,insert_emb,-,106,0,0.005504800
postgres,1,generar_emb,-,107,0,0.011205000
postgres,1,insert_emb,-,107,0,0.005536000
postgres,1,generar_emb,-,108,0,0.016566400
postgres,1,insert_emb,-,108,0,0.005785900
postgres,1,generar_emb,-,109,0,0.012407700
postgres,1,insert_emb,-,109,0,0.005399400
postgres,1,generar_emb,-,110,0,0.011486300
postgres,1,insert_emb,-,110,0,0.005295300
postgres,1,generar_emb,-,111,0,0.014755900
postgres,1,insert_emb,-,111,0,0.005268400
postgres,1,generar_emb,-,112,0,0.011880400
postgres,1,insert_emb,-,112,0,0.005112600
postgres,1,generar_emb,-,113,0,0.015024500
postgres,1,insert_emb,-,113,0,0.005264200
postgres,1,generar_emb,-,114,0,0.015686800
postgres,1,insert_emb,-,114,0,0.005303800
postgres,1,generar_emb,-,115,0,0.015711100
postgres,1,insert_emb,-,115,0,0.005712100
postgres,1,generar_emb,-,116,0,0.012622200
postgres,1,insert_emb,-,116,0,0.005316600
postgres,1,generar_emb,-,117,0,0.013631900
postgres,1,insert_emb,-,117,0,0.005667200
postgres,1,generar_emb,-,118,0,0.017980500
postgres,1,insert_emb,-,118,0,0.005911600
postgres,1,generar_emb,-,119,0,0.012322200
postgres,1,insert_emb,-,119,0,0.005248200
postgres,1,generar_emb,-,120,0,0.013105800
postgres,1,insert_emb,-,120,0,0.005786400
postgres,1,generar_emb,-,121,0,0.015031400
postgres,1,insert_emb,-,121,0,0.005628300
postgres,1,generar_emb,-,122,0,0.012049800
postgres,1,insert_emb,-,122,0,0.005239200
postgres,1,generar_emb,-,123,0,0.013056600
postgres,1,insert_emb,-,123,0,0.005211600
postgres,1,generar_emb,-,124,0,0.015597200
postgres,1,insert_emb,-,124,0,0.005337000
postgres,1,generar_emb,-,125,0,0.012913600
postgres,1,insert_emb,-,125,0,0.005166900
postgres,1,generar_emb,-,126,0,0.013734800
postgres,1,insert_emb,-,126,0,0.005253300
postgres,1,generar_emb,-,127,0,0.013354900
postgres,1,insert_emb,-,127,0,0.005126100
postgres,1,generar_emb,-,128,0,0.012758300
postgres,1,insert_emb,-,128,0,0.005512000
postgres,1,generar_emb,-,129,0,0.013126600
postgres,1,insert_emb,-,129,0,0.005037400
postgres,1,generar_emb,-,130,0,0.010836300
postgres,1,insert_emb,-,130,0,0.005267400
postgres,1,generar_emb,-,131,0,0.010925000
postgres,1,insert_emb,-,131,0,0.005057800
postgres,1,generar_emb,-,132,0,0.012404900
postgres,1,insert_emb,-,132,0,0.005287000
postgres,1,generar_emb,-,133,0,0.012922800
postgres,1,insert_emb,-,133,0,0.005273400
postgres,1,generar_emb,-,134,0,0.011406300
postgres,1,insert_emb,-,134,0,0.005236500
postgres,1,generar_emb,-,135,0,0.011953900
postgres,1,insert_emb,-,135,0,0.005165200
postgres,1,generar_emb,-,136,0,0.012491500
postgres,1,insert_emb,-,136,0,0.005224400
postgres,1,generar_emb,-,137,0,0.016363500
postgres,1,insert_emb,-,137,0,0.005875700
postgres,1,generar_emb,-,138,0,0.011086500
postgres,1,insert_emb,-,138,0,0.004958100
postgres,1,generar_emb,-,139,0,0.011707000
postgres,1,insert_emb,-,139,0,0.005643700
postgres,1,generar_emb,-,140,0,0.012111200
postgres,1,insert_emb,-,140,0,0.005426400
postgres,1,generar_emb,-,141,0,0.012172400
postgres,1,insert_emb,-,141,0,0.005177200
postgres,1,generar_emb,-,142,0,0.013316200
postgres,1,insert_emb,-,142,0,0.005325000
postgres,1,generar_emb,-,143,0,0.011564800
postgres,1,insert_emb,-,143,0,0.005570000
postgres,1,generar_emb,-,144,0,0.011441300
postgres,1,insert_emb,-,144,0,0.005284900
postgres,1,generar_emb,-,145,0,0.013040700
postgres,1,insert_emb,-,145,0,0.005574100
postgres,1,generar_emb,-,146,0,0.012400200
postgres,1,insert_emb,-,146,0,0.005311800
postgres,1,generar_emb,-,147,0,0.012847300
postgres,1,insert_emb,-,147,0,0.005513800
postgres,1,generar_emb,-,148,0,0.011872800
postgres,1,insert_emb,-,148,0,0.005567300
postgres,1,generar_emb,-,149,0,0.012789300
postgres,1,insert_emb,-,149,0,0.005576800
postgres,1,generar_emb,-,150,0,0.011782000
postgres,1,insert_emb,-,150,0,0.005307900
postgres,1,generar_emb,-,151,0,0.014100500
postgres,1,insert_emb,-,151,0,0.005733800
postgres,1,generar_emb,-,152,0,0.013723200
postgres,1,insert_emb,-,152,0,0.005966500
postgres,1,generar_emb,-,153,0,0.013943800
postgres,1,insert_emb,-,153,0,0.005631400
postgres,1,generar_emb,-,154,0,0.012243800
postgres,1,insert_emb,-,154,0,0.006026000
postgres,1,generar_emb,-,155,0,0.010942900
postgres,1,insert_emb,-,155,0,0.005887000
postgres,1,generar_emb,-,156,0,0.014035600
postgres,1,insert_emb,-,156,0,0.005653200
postgres,1,generar_emb,-,157,0,0.012163200
postgres,1,insert_emb,-,157,0,0.005717800
postgres,1,generar_emb,-,158,0,0.012857500
postgres,1,insert_emb,-,158,0,0.005923900
postgres,1,generar_emb,-,159,0,0.012576300
postgres,1,insert_emb,-,159,0,0.005265600
postgres,1,generar_emb,-,160,0,0.011513700
postgres,1,insert_emb,-,160,0,0.005680200
postgres,1,generar_emb,-,161,0,0.013314600
postgres,1,insert_emb,-,161,0,0.005150300
postgres,1,generar_emb,-,162,0,0.011687700
postgres,1,insert_emb,-,162,0,0.006254300
postgres,1,generar_emb,-,163,0,0.012569400
postgres,1,insert_emb,-,163,0,0.005133700
postgres,1,generar_emb,-,164,0,0.013840500
postgres,1,insert_emb,-,164,0,0.005452900
postgres,1,generar_emb,-,165,0,0.014585200
postgres,1,insert_emb,-,165,0,0.005878300
postgres,1,generar_emb,-,166,0,0.012273600
postgres,1,insert_emb,-,166,0,0.005166600
postgres,1,generar_emb,-,167,0,0.013316500
postgres,1,insert_emb,-,167,0,0.005345600
postgres,1,generar_emb,-,168,0,0.013545400
postgres,1,insert_emb,-,168,0,0.005254100
postgres,1,generar_emb,-,169,0,0.013900700
postgres,1,insert_emb,-,169,0,0.005253000
postgres,1,generar_emb,-,170,0,0.012524700
postgres,1,insert_emb,-,170,0,0.005326100
postgres,1,generar_emb,-,171,0,0.012387400
postgres,1,insert_emb,-,171,0,0.005738700
postgres,1,generar_emb,-,172,0,0.013493000
postgres,1,insert_emb,-,172,0,0.005210700
postgres,1,generar_emb,-,173,0,0.014168000
postgres,1,insert_emb,-,173,0,0.005220500
postgres,1,generar_emb,-,174,0,0.013593700
postgres,1,insert_emb,-,174,0,0.005228900
postgres,1,generar_emb,-,175,0,0.013814400
postgres,1,insert_emb,-,175,0,0.005404300
postgres,1,generar_emb,-,176,0,0.013439300
postgres,1,insert_emb,-,176,0,0.005158400
postgres,1,generar_emb,-,177,0,0.014324400
postgres,1,insert_emb,-,177,0,0.005717300
postgres,1,generar_emb,-,178,0,0.011532100
postgres,1,insert_emb,-,178,0,0.005175900
postgres,1,generar_emb,-,179,0,0.013927000
postgres,1,insert_emb,-,179,0,0.005276500
postgres,1,generar_emb,-,180,0,0.011495300
postgres,1,insert_emb,-,180,0,0.005359900
postgres,1,generar_emb,-,181,0,0.012319900
postgres,1,insert_emb,-,181,0,0.005265000
postgres,1,generar_emb,-,182,0,0.013600000
postgres,1,insert_emb,-,182,0,0.005286300
postgres,1,generar_emb,-,183,0,0.012736700
postgres,1,insert_emb,-,183,0,0.005305900
postgres,1,generar_emb,-,184,0,0.011631800
postgres,1,insert_emb,-,184,0,0.005145100
postgres,1,generar_emb,-,185,0,0.013155100
postgres,1,insert_emb,-,185,0,0.005384800
postgres,1,generar_emb,-,186,0,0.050458300
postgres,1,insert_emb,-,186,0,0.007991500
postgres,1,generar_emb,-,187,0,0.015486200
postgres,1,insert_emb,-,187,0,0.007262500
postgres,1,generar_emb,-,188,0,0.016511300
postgres,1,insert_emb,-,188,0,0.005435600
postgres,1,generar_emb,-,189,0,0.012170900
postgres,1,insert_emb,-,189,0,0.005653100
postgres,1,generar_emb,-,190,0,0.012231600
postgres,1,insert_emb,-,190,0,0.005243300
postgres,1,generar_emb,-,191,0,0.011548800
postgres,1,insert_emb,-,191,0,0.005371400
postgres,1,generar_emb,-,192,0,0.010687300
postgres,1,insert_emb,-,192,0,0.005255900
postgres,1,generar_emb,-,193,0,0.011491600
postgres,1,insert_emb,-,193,0,0.005193400
postgres,1,generar_emb,-,194,0,0.011772700
postgres,1,insert_emb,-,194,0,0.005163500
postgres,1,generar_emb,-,195,0,0.013015400
postgres,1,insert_emb,-,195,0,0.005467800
postgres,1,generar_emb,-,196,0,0.012857600
postgres,1,insert_emb,-,196,0,0.005195800
postgres,1,generar_emb,-,197,0,0.013238900
postgres,1,insert_emb,-,197,0,0.005566600
postgres,1,generar_emb,-,198,0,0.012564500
postgres,1,insert_emb,-,198,0,0.004968900
postgres,1,generar_emb,-,199,0,0.014421500
postgres,1,insert_emb,-,199,0,0.005358900
postgres,1,generar_emb,-,200,0,0.012600000
postgres,1,insert_emb,-,200,0,0.005615900
postgres,1,generar_emb,-,201,0,0.012712400
postgres,1,insert_emb,-,201,0,0.005134400
postgres,1,generar_emb,-,202,0,0.014166300
postgres,1,insert_emb,-,202,0,0.005050500
postgres,1,generar_emb,-,203,0,0.015339800
postgres,1,insert_emb,-,203,0,0.005254200
postgres,1,generar_emb,-,204,0,0.013023000
postgres,1,insert_emb,-,204,0,0.005154300
postgres,1,generar_emb,-,205,0,0.011959800
postgres,1,insert_emb,-,205,0,0.005432600
postgres,1,generar_emb,-,206,0,0.011609500
postgres,1,insert_emb,-,206,0,0.005479100
postgres,1,generar_emb,-,207,0,0.013180700
postgres,1,insert_emb,-,207,0,0.005329900
postgres,1,generar_emb,-,208,0,0.012363300
postgres,1,insert_emb,-,208,0,0.005174900
postgres,1,generar_emb,-,209,0,0.012705600
postgres,1,insert_emb,-,209,0,0.005269500
postgres,1,generar_emb,-,210,0,0.013565300
postgres,1,insert_emb,-,210,0,0.005434200
postgres,1,generar_emb,-,211,0,0.011577600
postgres,1,insert_emb,-,211,0,0.005214200
postgres,1,generar_emb,-,212,0,0.012960700
postgres,1,insert_emb,-,212,0,0.005150400
postgres,1,generar_emb,-,213,0,0.012505700
postgres,1,insert_emb,-,213,0,0.005318600
postgres,1,generar_emb,-,214,0,0.011980900
postgres,1,insert_emb,-,214,0,0.005160400
postgres,1,generar_emb,-,215,0,0.012733900
postgres,1,insert_emb,-,215,0,0.005496800
postgres,1,generar_emb,-,216,0,0.012113000
postgres,1,insert_emb,-,216,0,0.005319300
postgres,1,generar_emb,-,217,0,0.012294600
postgres,1,insert_emb,-,217,0,0.005185100
postgres,1,generar_emb,-,218,0,0.012841100
postgres,1,insert_emb,-,218,0,0.005125000
postgres,1,generar_emb,-,219,0,0.011830100
postgres,1,insert_emb,-,219,0,0.005159200
postgres,1,generar_emb,-,220,0,0.013459800
postgres,1,insert_emb,-,220,0,0.005411500
postgres,1,generar_emb,-,221,0,0.012281300
postgres,1,insert_emb,-,221,0,0.010497800
postgres,1,generar_emb,-,222,0,0.031895700
postgres,1,insert_emb,-,222,0,0.007734600
postgres,1,generar_emb,-,223,0,0.022660400
postgres,1,insert_emb,-,223,0,0.008602400
postgres,1,generar_emb,-,224,0,0.017843500
postgres,1,insert_emb,-,224,0,0.006529500
postgres,1,generar_emb,-,225,0,0.014336700
postgres,1,insert_emb,-,225,0,0.005884400
postgres,1,generar_emb,-,226,0,0.014359500
postgres,1,insert_emb,-,226,0,0.006188800
postgres,1,generar_emb,-,227,0,0.013432300
postgres,1,insert_emb,-,227,0,0.006898300
postgres,1,generar_emb,-,228,0,0.020935300
postgres,1,insert_emb,-,228,0,0.006943900
postgres,1,generar_emb,-,229,0,0.021172600
postgres,1,insert_emb,-,229,0,0.007173800
postgres,1,generar_emb,-,230,0,0.022601600
postgres,1,insert_emb,-,230,0,0.007242400
postgres,1,generar_emb,-,231,0,0.018204800
postgres,1,insert_emb,-,231,0,0.005490000
postgres,1,generar_emb,-,232,0,0.013515100
postgres,1,insert_emb,-,232,0,0.005412300
postgres,1,generar_emb,-,233,0,0.015310800
postgres,1,insert_emb,-,233,0,0.005438000
postgres,1,generar_emb,-,234,0,0.014995500
postgres,1,insert_emb,-,234,0,0.005583100
postgres,1,generar_emb,-,235,0,0.015846500
postgres,1,insert_emb,-,235,0,0.005378600
postgres,1,generar_emb,-,236,0,0.011477500
postgres,1,insert_emb,-,236,0,0.005543200
postgres,1,generar_emb,-,237,0,0.011805300
postgres,1,insert_emb,-,237,0,0.005554200
postgres,1,generar_emb,-,238,0,0.016765500
postgres,1,insert_emb,-,238,0,0.006409600
postgres,1,generar_emb,-,239,0,0.013767700
postgres,1,insert_emb,-,239,0,0.005982900
postgres,1,generar_emb,-,240,0,0.015806700
postgres,1,insert_emb,-,240,0,0.006341400
postgres,1,generar_emb,-,241,0,0.017643900
postgres,1,insert_emb,-,241,0,0.006797000
postgres,1,generar_emb,-,242,0,0.022351300
postgres,1,insert_emb,-,242,0,0.007426200
postgres,1,generar_emb,-,243,0,0.019835800
postgres,1,insert_emb,-,243,0,0.007280600
postgres,1,generar_emb,-,244,0,0.018186100
postgres,1,insert_emb,-,244,0,0.006310200
postgres,1,generar_emb,-,245,0,0.013768900
postgres,1,insert_emb,-,245,0,0.005882100
postgres,1,generar_emb,-,246,0,0.014178300
postgres,1,insert_emb,-,246,0,0.005446500
postgres,1,generar_emb,-,247,0,0.015726000
postgres,1,insert_emb,-,247,0,0.006161700
postgres,1,generar_emb,-,248,0,0.012951200
postgres,1,insert_emb,-,248,0,0.005481700
postgres,1,generar_emb,-,249,0,0.014593800
postgres,1,insert_emb,-,249,0,0.006156800
postgres,1,generar_emb,-,250,0,0.012023700
postgres,1,insert_emb,-,250,0,0.005805500
postgres,1,generar_emb,-,251,0,0.011355700
postgres,1,insert_emb,-,251,0,0.005324100
postgres,1,generar_emb,-,252,0,0.013915700
postgres,1,insert_emb,-,252,0,0.005500800
postgres,1,generar_emb,-,253,0,0.012182500
postgres,1,insert_emb,-,253,0,0.005433700
postgres,1,generar_emb,-,254,0,0.013348100
postgres,1,insert_emb,-,254,0,0.005211400
postgres,1,generar_emb,-,255,0,0.011755800
postgres,1,insert_emb,-,255,0,0.005311200
postgres,1,generar_emb,-,256,0,0.013214300
postgres,1,insert_emb,-,256,0,0.005189400
postgres,1,generar_emb,-,257,0,0.010722000
postgres,1,insert_emb,-,257,0,0.005603900
postgres,1,generar_emb,-,258,0,0.010830300
postgres,1,insert_emb,-,258,0,0.005317800
postgres,1,generar_emb,-,259,0,0.013984500
postgres,1,insert_emb,-,259,0,0.005442200
postgres,1,generar_emb,-,260,0,0.013134700
postgres,1,insert_emb,-,260,0,0.005807100
postgres,1,generar_emb,-,261,0,0.011602700
postgres,1,insert_emb,-,261,0,0.005342600
postgres,1,generar_emb,-,262,0,0.012582700
postgres,1,insert_emb,-,262,0,0.005599400
postgres,1,generar_emb,-,263,0,0.012020400
postgres,1,insert_emb,-,263,0,0.005414400
postgres,1,generar_emb,-,264,0,0.011519500
postgres,1,insert_emb,-,264,0,0.005119400
postgres,1,generar_emb,-,265,0,0.012834600
postgres,1,insert_emb,-,265,0,0.005978100
postgres,1,generar_emb,-,266,0,0.012845600
postgres,1,insert_emb,-,266,0,0.005630400
postgres,1,generar_emb,-,267,0,0.012500400
postgres,1,insert_emb,-,267,0,0.005515600
postgres,1,generar_emb,-,268,0,0.014127700
postgres,1,insert_emb,-,268,0,0.005497900
postgres,1,generar_emb,-,269,0,0.011168300
postgres,1,insert_emb,-,269,0,0.004943200
postgres,1,generar_emb,-,270,0,0.010956500
postgres,1,insert_emb,-,270,0,0.005335500
postgres,1,generar_emb,-,271,0,0.011892400
postgres,1,insert_emb,-,271,0,0.005256900
postgres,1,generar_emb,-,272,0,0.012933800
postgres,1,insert_emb,-,272,0,0.005489200
postgres,1,generar_emb,-,273,0,0.013065700
postgres,1,insert_emb,-,273,0,0.005226600
postgres,1,generar_emb,-,274,0,0.012650600
postgres,1,insert_emb,-,274,0,0.005212100
postgres,1,generar_emb,-,275,0,0.014523300
postgres,1,insert_emb,-,275,0,0.005255200
postgres,1,generar_emb,-,276,0,0.012664100
postgres,1,insert_emb,-,276,0,0.005493300
postgres,1,generar_emb,-,277,0,0.011257800
postgres,1,insert_emb,-,277,0,0.005640500
postgres,1,generar_emb,-,278,0,0.011348600
postgres,1,insert_emb,-,278,0,0.005292300
postgres,1,generar_emb,-,279,0,0.011424900
postgres,1,insert_emb,-,279,0,0.005626800
postgres,1,generar_emb,-,280,0,0.010634400
postgres,1,insert_emb,-,280,0,0.005976100
postgres,1,generar_emb,-,281,0,0.011818000
postgres,1,insert_emb,-,281,0,0.005957500
postgres,1,generar_emb,-,282,0,0.011252500
postgres,1,insert_emb,-,282,0,0.005596400
postgres,1,generar_emb,-,283,0,0.015168000
postgres,1,insert_emb,-,283,0,0.006850200
postgres,1,generar_emb,-,284,0,0.016497900
postgres,1,insert_emb,-,284,0,0.005443600
postgres,1,generar_emb,-,285,0,0.013289600
postgres,1,insert_emb,-,285,0,0.005448500
postgres,1,generar_emb,-,286,0,0.012438100
postgres,1,insert_emb,-,286,0,0.005307700
postgres,1,generar_emb,-,287,0,0.011058200
postgres,1,insert_emb,-,287,0,0.005282200
postgres,1,generar_emb,-,288,0,0.012263300
postgres,1,insert_emb,-,288,0,0.005183300
postgres,1,generar_emb,-,289,0,0.011303300
postgres,1,insert_emb,-,289,0,0.005641500
