sistema,tam_chunk,operacion,metrica,muestra,repeticion,segundos
pgvector,1,insert_emb,-,54,0,0.004959500
pgvector,1,generar_emb,-,55,0,0.013229000
pgvector,1,insert_emb,-,55,0,0.004697500
pgvector,1,generar_emb,-,56,0,0.015904700
pgvector,1,insert_emb,-,56,0,0.004753300
pgvector,1,generar_emb,-,57,0,0.017391800
pgvector,1,insert_emb,-,57,0,0.004965500
pgvector,1,generar_emb,-,58,0,0.013514100
pgvector,1,insert_emb,-,58,0,0.004326300
pgvector,1,generar_emb,-,59,0,0.014521800
pgvector,1,insert_emb,-,59,0,0.004699500
pgvector,1,generar_emb,-,60,0,0.016862100
pgvector,1,insert_emb,-,60,0,0.004488400
pgvector,1,generar_emb,-,61,0,0.015025700
pgvector,1,insert_emb,-,61,0,0.004792800
pgvector,1,generar_emb,-,62,0,0.016179200
pgvector,1,insert_emb,-,62,0,0.004560300
pgvector,1,generar_emb,-,63,0,0.017256900
pgvector,1,insert_emb,-,63,0,0.004368600
pgvector,1,generar_emb,-,64,0,0.014084700
pgvector,1,insert_emb,-,64,0,0.004332600
pgvector,1,generar_emb,-,65,0,0.015931200
pgvector,1,insert_emb,-,65,0,0.005891600
pgvector,1,generar_emb,-,66,0,0.018609100
pgvector,1,insert_emb,-,66,0,0.004586200
pgvector,1,generar_emb,-,67,0,0.013018500
pgvector,1,insert_emb,-,67,0,0.004203500
pgvector,1,generar_emb,-,68,0,0.013836900
pgvector,1,insert_emb,-,68,0,0.003979400
pgvector,1,generar_emb,-,69,0,0.016607900
pgvector,1,insert_emb,-,69,0,0.004185000
pgvector,1,generar_emb,-,70,0,0.013202500
pgvector,1,insert_emb,-,70,0,0.004718800
pgvector,1,generar_emb,-,71,0,0.011865900
pgvector,1,insert_emb,-,71,0,0.004202700
pgvector,1,generar_emb,-,72,0,0.013604900
pgvector,1,insert_emb,-,72,0,0.004157800
pgvector,1,generar_emb,-,73,0,0.012586500
pgvector,1,insert_emb,-,73,0,0.004198700
pgvector,1,generar_emb,-,74,0,0.010764500
pgvector,1,insert_emb,-,74,0,0.004522600
pgvector,1,generar_emb,-,75,0,0.014779300
pgvector,1,insert_emb,-,75,0,0.004441100
pgvector,1,generar_emb,-,76,0,0.014474700
pgvector,1,insert_emb,-,76,0,0.004335300
pgvector,1,generar_emb,-,77,0,0.013428100
pgvector,1,insert_emb,-,77,0,0.004450700
pgvector,1,generar_emb,-,78,0,0.011904800
pgvector,1,insert_emb,-,78,0,0.004838800
pgvector,1,generar_emb,-,79,0,0.012321100
pgvector,1,insert_emb,-,79,0,0.004697600
pgvector,1,generar_emb,-,80,0,0.013123600
pgvector,1,insert_emb,-,80,0,0.004335100
pgvector,1,generar_emb,-,81,0,0.011852000
pgvector,1,insert_emb,-,81,0,0.004014200
pgvector,1,generar_emb,-,82,0,0.013927700
pgvector,1,insert_emb,-,82,0,0.004535400
pgvector,1,generar_emb,-,83,0,0.012955300
pgvector,1,insert_emb,-,83,0,0.004576400
pgvector,1,generar_emb,-,84,0,0.011661600
pgvector,1,insert_emb,-,84,0,0.004797700
pgvector,1,generar_emb,-,85,0,0.013990900
pgvector,1,insert_emb,-,85,0,0.005457300
pgvector,1,generar_emb,-,86,0,0.019290400
pgvector,1,insert_emb,-,86,0,0.004850500
pgvector,1,generar_emb,-,87,0,0.014466300
pgvector,1,insert_emb,-,87,0,0.004974300
pgvector,1,generar_emb,-,88,0,0.016117200
pgvector,1,insert_emb,-,88,0,0.005031400
pgvector,1,generar_emb,-,89,0,0.015602000
pgvector,1,insert_emb,-,89,0,0.004713900
pgvector,1,generar_emb,-,90,0,0.014018000
pgvector,1,insert_emb,-,90,0,0.004612300
pgvector,1,generar_emb,-,91,0,0.012214800
pgvector,1,insert_emb,-,91,0,0.004294100
pgvector,1,generar_emb,-,92,0,0.011549300
pgvector,1,insert_emb,-,92,0,0.004198800
pgvector,1,generar_emb,-,93,0,0.011579100
pgvector,1,insert_emb,-,93,0,0.004652900
pgvector,1,generar_emb,-,94,0,0.015231300
pgvector,1,insert_emb,-,94,0,0.004445300
pgvector,1,generar_emb,-,95,0,0.013577000
pgvector,1,insert_emb,-,95,0,0.004329100
pgvector,1,generar_emb,-,96,0,0.013885800
pgvector,1,insert_emb,-,96,0,0.004292700
pgvector,1,generar_emb,-,97,0,0.013398800
pgvector,1,insert_emb,-,97,0,0.004040200
pgvector,1,generar_emb,-,98,0,0.015122600
pgvector,1,insert_emb,-,98,0,0.004421900
pgvector,1,generar_emb,-,99,0,0.015799500
pgvector,1,insert_emb,-,99,0,0.004317600
pgvector,1,generar_emb,-,100,0,0.012852200
pgvector,1,insert_emb,-,100,0,0.004229400
pgvector,1,generar_emb,-,101,0,0.016450500
pgvector,1,insert_emb,-,101,0,0.004750600
pgvector,1,generar_emb,-,102,0,0.013486600
pgvector,1,insert_emb,-,102,0,0.004452300
pgvector,1,generar_emb,-,103,0,0.013116000
pgvector,1,insert_emb,-,103,0,0.004383600
pgvector,1,generar_emb,-,104,0,0.012724000
pgvector,1,insert_emb,-,104,0,0.004384300
pgvector,1,generar_emb,-,105,0,0.013537700
pgvector,1,insert_emb,-,105,0,0.004619500
pgvector,1,generar_emb,-,106,0,0.013269200
pgvector,1,insert_emb,-,106,0,0.004610600
pgvector,1,generar_emb,-,107,0,0.012846600
pgvector,1,insert_emb,-,107,0,0.004536800
pgvector,1,generar_emb,-,108,0,0.015708800
pgvector,1,insert_emb,-,108,0,0.004092900
pgvector,1,generar_emb,-,109,0,0.012453400
pgvector,1,insert_emb,-,109,0,0.004165000
pgvector,1,generar_emb,-,110,0,0.011013400
pgvector,1,insert_emb,-,110,0,0.004392400
pgvector,1,generar_emb,-,111,0,0.014614800
pgvector,1,insert_emb,-,111,0,0.004390000
pgvector,1,generar_emb,-,112,0,0.010721600
pgvector,1,insert_emb,-,112,0,0.004248300
pgvector,1,generar_emb,-,113,0,0.013396500
pgvector,1,insert_emb,-,113,0,0.004235200
pgvector,1,generar_emb,-,114,0,0.013301700
pgvector,1,insert_emb,-,114,0,0.004374500
pgvector,1,generar_emb,-,115,0,0.013578200
pgvector,1,insert_emb,-,115,0,0.004632900
pgvector,1,generar_emb,-,116,0,0.010930900
pgvector,1,insert_emb,-,116,0,0.004135500
pgvector,1,generar_emb,-,117,0,0.011675000
pgvector,1,insert_emb,-,117,0,0.004126400
pgvector,1,generar_emb,-,118,0,0.015819600
pgvector,1,insert_emb,-,118,0,0.004512100
pgvector,1,generar_emb,-,119,0,0.014153000
pgvector,1,insert_emb,-,119,0,0.004479400
pgvector,1,generar_emb,-,120,0,0.015104700
pgvector,1,insert_emb,-,120,0,0.004318000
pgvector,1,generar_emb,-,121,0,0.015611100
pgvector,1,insert_emb,-,121,0,0.004447400
pgvector,1,generar_emb,-,122,0,0.012549600
pgvector,1,insert_emb,-,122,0,0.004278300
pgvector,1,generar_emb,-,123,0,0.014128500
pgvector,1,insert_emb,-,123,0,0.004222500
pgvector,1,generar_emb,-,124,0,0.016714300
pgvector,1,insert_emb,-,124,0,0.004486400
pgvector,1,generar_emb,-,125,0,0.012898200
pgvector,1,insert_emb,-,125,0,0.004261500
pgvector,1,generar_emb,-,126,0,0.013642900
pgvector,1,insert_emb,-,126,0,0.004186100
pgvector,1,generar_emb,-,127,0,0.015352500
pgvector,1,insert_emb,-,127,0,0.004198700
pgvector,1,generar_emb,-,128,0,0.013296500
pgvector,1,insert_emb,-,128,0,0.004352400
pgvector,1,generar_emb,-,129,0,0.014907200
pgvector,1,insert_emb,-,129,0,0.004683500
pgvector,1,generar_emb,-,130,0,0.013100100
pgvector,1,insert_emb,-,130,0,0.004563800
pgvector,1,generar_emb,-,131,0,0.011619300
pgvector,1,insert_emb,-,131,0,0.004282700
pgvector,1,generar_emb,-,132,0,0.013312600
pgvector,1,insert_emb,-,132,0,0.004137500
pgvector,1,generar_emb,-,133,0,0.012754700
pgvector,1,insert_emb,-,133,0,0.004359800
pgvector,1,generar_emb,-,134,0,0.012075700
pgvector,1,insert_emb,-,134,0,0.004457200
pgvector,1,generar_emb,-,135,0,0.012372000
pgvector,1,insert_emb,-,135,0,0.004568500
pgvector,1,generar_emb,-,136,0,0.011692700
pgvector,1,insert_emb,-,136,0,0.004542900
pgvector,1,generar_emb,-,137,0,0.013748800
pgvector,1,insert_emb,-,137,0,0.004424300
pgvector,1,generar_emb,-,138,0,0.011640200
pgvector,1,insert_emb,-,138,0,0.004262000
pgvector,1,generar_emb,-,139,0,0.013387700
pgvector,1,insert_emb,-,139,0,0.004119200
pgvector,1,generar_emb,-,140,0,0.013695100
pgvector,1,insert_emb,-,140,0,0.004330300
pgvector,1,generar_emb,-,141,0,0.014448400
pgvector,1,insert_emb,-,141,0,0.004852800
pgvector,1,generar_emb,-,142,0,0.015233000
pgvector,1,insert_emb,-,142,0,0.004014700
pgvector,1,generar_emb,-,143,0,0.012165100
pgvector,1,insert_emb,-,143,0,0.004043900
pgvector,1,generar_emb,-,144,0,0.012084100
pgvector,1,insert_emb,-,144,0,0.004486500
pgvector,1,generar_emb,-,145,0,0.013986900
pgvector,1,insert_emb,-,145,0,0.004463800
pgvector,1,generar_emb,-,146,0,0.013357500
pgvector,1,insert_emb,-,146,0,0.004355900
pgvector,1,generar_emb,-,147,0,0.012067900
pgvector,1,insert_emb,-,147,0,0.004701400
pgvector,1,generar_emb,-,148,0,0.012676100
pgvector,1,insert_emb,-,148,0,0.004651500
pgvector,1,generar_emb,-,149,0,0.012132800
pgvector,1,insert_emb,-,149,0,0.004302800
pgvector,1,generar_emb,-,150,0,0.012522400
pgvector,1,insert_emb,-,150,0,0.004666700
pgvector,1,generar_emb,-,151,0,0.013349900
pgvector,1,insert_emb,-,151,0,0.004134900
pgvector,1,generar_emb,-,152,0,0.012310600
pgvector,1,insert_emb,-,152,0,0.004242000
pgvector,1,generar_emb,-,153,0,0.012047700
pgvector,1,insert_emb,-,153,0,0.004525600
pgvector,1,generar_emb,-,154,0,0.011457900
pgvector,1,insert_emb,-,154,0,0.004627800
pgvector,1,generar_emb,-,155,0,0.010777200
pgvector,1,insert_emb,-,155,0,0.004752500
pgvector,1,generar_emb,-,156,0,0.012396900
pgvector,1,insert_emb,-,156,0,0.004654000
pgvector,1,generar_emb,-,157,0,0.011704300
pgvector,1,insert_emb,-,157,0,0.004801000
pgvector,1,generar_emb,-,158,0,0.012323100
pgvector,1,insert_emb,-,158,0,0.004381300
pgvector,1,generar_emb,-,159,0,0.012490800
pgvector,1,insert_emb,-,159,0,0.004697200
pgvector,1,generar_emb,-,160,0,0.010870700
pgvector,1,insert_emb,-,160,0,0.004286800
pgvector,1,generar_emb,-,161,0,0.012770100
pgvector,1,insert_emb,-,161,0,0.004272100
pgvector,1,generar_emb,-,162,0,0.010332900
pgvector,1,insert_emb,-,162,0,0.004407800
pgvector,1,generar_emb,-,163,0,0.011470600
pgvector,1,insert_emb,-,163,0,0.004374200
pgvector,1,generar_emb,-,164,0,0.012185700
pgvector,1,insert_emb,-,164,0,0.004235000
pgvector,1,generar_emb,-,165,0,0.013129200
pgvector,1,insert_emb,-,165,0,0.004484000
pgvector,1,generar_emb,-,166,0,0.011051600
pgvector,1,insert_emb,-,166,0,0.004480800
pgvector,1,generar_emb,-,167,0,0.012241100
pgvector,1,insert_emb,-,167,0,0.004647800
pgvector,1,generar_emb,-,168,0,0.012545800
pgvector,1,insert_emb,-,168,0,0.004360400
pgvector,1,generar_emb,-,169,0,0.012197100
pgvector,1,insert_emb,-,169,0,0.004079100
pgvector,1,generar_emb,-,170,0,0.011624200
pgvector,1,insert_emb,-,170,0,0.004474400
pgvector,1,generar_emb,-,171,0,0.011342200
pgvector,1,insert_emb,-,171,0,0.004326700
pgvector,1,generar_emb,-,172,0,0.013180000
pgvector,1,insert_emb,-,172,0,0.004721400
pgvector,1,generar_emb,-,173,0,0.014703300
pgvector,1,insert_emb,-,173,0,0.004073500
pgvector,1,generar_emb,-,174,0,0.013715000
pgvector,1,insert_emb,-,174,0,0.004269900
pgvector,1,generar_emb,-,175,0,0.013193000
pgvector,1,insert_emb,-,175,0,0.004404000
pgvector,1,generar_emb,-,176,0,0.013399900
pgvector,1,insert_emb,-,176,0,0.004510900
pgvector,1,generar_emb,-,177,0,0.013997900
pgvector,1,insert_emb,-,177,0,0.004679300
pgvector,1,generar_emb,-,178,0,0.011998000
pgvector,1,insert_emb,-,178,0,0.004630400
pgvector,1,generar_emb,-,179,0,0.013318400
pgvector,1,insert_emb,-,179,0,0.004822800
pgvector,1,generar_emb,-,180,0,0.012852900
pgvector,1,insert_emb,-,180,0,0.004727500
pgvector,1,generar_emb,-,181,0,0.013514600
pgvector,1,insert_emb,-,181,0,0.004558300
pgvector,1,generar_emb,-,182,0,0.013980900
pgvector,1,insert_emb,-,182,0,0.004659900
pgvector,1,generar_emb,-,183,0,0.012530900
pgvector,1,insert_emb,-,183,0,0.004511900
pgvector,1,generar_emb,-,184,0,0.013478100
pgvector,1,insert_emb,-,184,0,0.004957500
pgvector,1,generar_emb,-,185,0,0.013624700
pgvector,1,insert_emb,-,185,0,0.004321700
pgvector,1,generar_emb,-,186,0,0.011616700
pgvector,1,insert_emb,-,186,0,0.004191200
pgvector,1,generar_emb,-,187,0,0.011274000
pgvector,1,insert_emb,-,187,0,0.004109500
pgvector,1,generar_emb,-,188,0,0.011727300
pgvector,1,insert_emb,-,188,0,0.004469000
pgvector,1,generar_emb,-,189,0,0.012774700
pgvector,1,insert_emb,-,189,0,0.004376000
pgvector,1,generar_emb,-,190,0,0.015748600
pgvector,1,insert_emb,-,190,0,0.004756900
pgvector,1,generar_emb,-,191,0,0.012629300
pgvector,1,insert_emb,-,191,0,0.004017300
pgvector,1,generar_emb,-,192,0,0.010799000
pgvector,1,insert_emb,-,192,0,0.004113100
pgvector,1,generar_emb,-,193,0,0.011099000
pgvector,1,insert_emb,-,193,0,0.004287300
pgvector,1,generar_emb,-,194,0,0.012648100
pgvector,1,insert_emb,-,194,0,0.004081400
pgvector,1,generar_emb,-,195,0,0.013352200
pgvector,1,insert_emb,-,195,0,0.004545400
pgvector,1,generar_emb,-,196,0,0.014188800
pgvector,1,insert_emb,-,196,0,0.004144700
pgvector,1,generar_emb,-,197,0,0.011070000
pgvector,1,insert_emb,-,197,0,0.004146700
pgvector,1,generar_emb,-,198,0,0.013833100
pgvector,1,insert_emb,-,198,0,0.004715600
pgvector,1,generar_emb,-,199,0,0.012913400
pgvector,1,insert_emb,-,199,0,0.004253900
pgvector,1,generar_emb,-,200,0,0.011668000
pgvector,1,insert_emb,-,200,0,0.004725300
pgvector,1,generar_emb,-,201,0,0.011458200
pgvector,1,insert_emb,-,201,0,0.004421100
pgvector,1,generar_emb,-,202,0,0.015174600
pgvector,1,insert_emb,-,202,0,0.004723600
pgvector,1,generar_emb,-,203,0,0.015750700
pgvector,1,insert_emb,-,203,0,0.004402800
pgvector,1,generar_emb,-,204,0,0.012454900
pgvector,1,insert_emb,-,204,0,0.004489300
pgvector,1,generar_emb,-,205,0,0.011776700
pgvector,1,insert_emb,-,205,0,0.004422300
pgvector,1,generar_emb,-,206,0,0.011126500
pgvector,1,insert_emb,-,206,0,0.004168300
pgvector,1,generar_emb,-,207,0,0.012388100
pgvector,1,insert_emb,-,207,0,0.004352300
pgvector,1,generar_emb,-,208,0,0.011112400
pgvector,1,insert_emb,-,208,0,0.004388200
pgvector,1,generar_emb,-,209,0,0.013565000
pgvector,1,insert_emb,-,209,0,0.004516100
pgvector,1,generar_emb,-,210,0,0.011313100
pgvector,1,insert_emb,-,210,0,0.004194600
pgvector,1,generar_emb,-,211,0,0.010660800
pgvector,1,insert_emb,-,211,0,0.004086800
pgvector,1,generar_emb,-,212,0,0.011581000
pgvector,1,insert_emb,-,212,0,0.004183300
pgvector,1,generar_emb,-,213,0,0.011179600
pgvector,1,insert_emb,-,213,0,0.004273000
pgvector,1,generar_emb,-,214,0,0.011400700
pgvector,1,insert_emb,-,214,0,0.004274600
pgvector,1,generar_emb,-,215,0,0.012238100
pgvector,1,insert_emb,-,215,0,0.004323400
pgvector,1,generar_emb,-,216,0,0.011381700
pgvector,1,insert_emb,-,216,0,0.004385500
pgvector,1,generar_emb,-,217,0,0.012520200
pgvector,1,insert_emb,-,217,0,0.004289500
pgvector,1,generar_emb,-,218,0,0.012577200
pgvector,1,insert_emb,-,218,0,0.004399300
pgvector,1,generar_emb,-,219,0,0.010738300
pgvector,1,insert_emb,-,219,0,0.004260000
pgvector,1,generar_emb,-,220,0,0.012130400
pgvector,1,insert_emb,-,220,0,0.004382700
pgvector,1,generar_emb,-,221,0,0.012137300
pgvector,1,insert_emb,-,221,0,0.004335900
pgvector,1,generar_emb,-,222,0,0.014072000
pgvector,1,insert_emb,-,222,0,0.004817700
pgvector,1,generar_emb,-,223,0,0.014814700
pgvector,1,insert_emb,-,223,0,0.004691400
pgvector,1,generar_emb,-,224,0,0.013256900
pgvector,1,insert_emb,-,224,0,0.004647700
pgvector,1,generar_emb,-,225,0,0.012349400
pgvector,1,insert_emb,-,225,0,0.004758000
pgvector,1,generar_emb,-,226,0,0.015681600
pgvector,1,insert_emb,-,226,0,0.004402900
pgvector,1,generar_emb,-,227,0,0.014743600
pgvector,1,insert_emb,-,227,0,0.004880700
pgvector,1,generar_emb,-,228,0,0.014334600
pgvector,1,insert_emb,-,228,0,0.004311200
pgvector,1,generar_emb,-,229,0,0.013697900
pgvector,1,insert_emb,-,229,0,0.004217100
pgvector,1,generar_emb,-,230,0,0.014294500
pgvector,1,insert_emb,-,230,0,0.004318400
pgvector,1,generar_emb,-,231,0,0.014326700
pgvector,1,insert_emb,-,231,0,0.004262500
pgvector,1,generar_emb,-,232,0,0.013235700
pgvector,1,insert_emb,-,232,0,0.004184400
pgvector,1,generar_emb,-,233,0,0.014484000
pgvector,1,insert_emb,-,233,0,0.004920600
pgvector,1,generar_emb,-,234,0,0.014005100
pgvector,1,insert_emb,-,234,0,0.004133700
pgvector,1,generar_emb,-,235,0,0.014985000
pgvector,1,insert_emb,-,235,0,0.004305100
pgvector,1,generar_emb,-,236,0,0.013552900
pgvector,1,insert_emb,-,236,0,0.004201800
pgvector,1,generar_emb,-,237,0,0.013414700
pgvector,1,insert_emb,-,237,0,0.004620400
pgvector,1,generar_emb,-,238,0,0.015517800
pgvector,1,insert_emb,-,238,0,0.004526100
pgvector,1,generar_emb,-,239,0,0.012943800
pgvector,1,insert_emb,-,239,0,0.004626100
pgvector,1,generar_emb,-,240,0,0.013377200
pgvector,1,insert_emb,-,240,0,0.004589800
pgvector,1,generar_emb,-,241,0,0.013064800
pgvector,1,insert_emb,-,241,0,0.004240000
pgvector,1,generar_emb,-,242,0,0.013459600
pgvector,1,insert_emb,-,242,0,0.004351000
pgvector,1,generar_emb,-,243,0,0.012541800
pgvector,1,insert_emb,-,243,0,0.004172100
pgvector,1,generar_emb,-,244,0,0.012295900
pgvector,1,insert_emb,-,244,0,0.004239800
pgvector,1,generar_emb,-,245,0,0.013432200
pgvector,1,insert_emb,-,245,0,0.004473000
pgvector,1,generar_emb,-,246,0,0.013927000
pgvector,1,insert_emb,-,246,0,0.004361100
pgvector,1,generar_emb,-,247,0,0.015597200
pgvector,1,insert_emb,-,247,0,0.004443300
pgvector,1,generar_emb,-,248,0,0.013392300
pgvector,1,insert_emb,-,248,0,0.004250700
pgvector,1,generar_emb,-,249,0,0.012979300
pgvector,1,insert_emb,-,249,0,0.004321600
pgvector,1,generar_emb,-,250,0,0.011774600
pgvector,1,insert_emb,-,250,0,0.004326000
pgvector,1,generar_emb,-,251,0,0.010783400
pgvector,1,insert_emb,-,251,0,0.004284000
pgvector,1,generar_emb,-,252,0,0.014235100
pgvector,1,insert_emb,-,252,0,0.004196600
pgvector,1,generar_emb,-,253,0,0.011948700
pgvector,1,insert_emb,-,253,0,0.004474100
pgvector,1,generar_emb,-,254,0,0.013425700
pgvector,1,insert_emb,-,254,0,0.004408300
pgvector,1,generar_emb,-,255,0,0.011690800
pgvector,1,insert_emb,-,255,0,0.004629200
pgvector,1,generar_emb,-,256,0,0.013359900
pgvector,1,insert_emb,-,256,0,0.004411800
pgvector,1,generar_emb,-,257,0,0.012101000
pgvector,1,insert_emb,-,257,0,0.004251400
pgvector,1,generar_emb,-,258,0,0.012267400
pgvector,1,insert_emb,-,258,0,0.004107400
pgvector,1,generar_emb,-,259,0,0.013602800
pgvector,1,insert_emb,-,259,0,0.004193500
pgvector,1,generar_emb,-,260,0,0.013498300
pgvector,1,insert_emb,-,260,0,0.004328600
pgvector,1,generar_emb,-,261,0,0.011034900
pgvector,1,insert_emb,-,261,0,0.004333600
pgvector,1,generar_emb,-,262,0,0.013604600
pgvector,1,insert_emb,-,262,0,0.004456800
pgvector,1,generar_emb,-,263,0,0.012558600
pgvector,1,insert_emb,-,263,0,0.004343000
pgvector,1,generar_emb,-,264,0,0.012075700
pgvector,1,insert_emb,-,264,0,0.004599000
pgvector,1,generar_emb,-,265,0,0.012491200
pgvector,1,insert_emb,-,265,0,0.004611400
pgvector,1,generar_emb,-,266,0,0.012485100
pgvector,1,insert_emb,-,266,0,0.003997900
pgvector,1,generar_emb,-,267,0,0.013771500
pgvector,1,insert_emb,-,267,0,0.004221000
pgvector,1,generar_emb,-,268,0,0.014769900
pgvector,1,insert_emb,-,268,0,0.004460800
pgvector,1,generar_emb,-,269,0,0.011708800
pgvector,1,insert_emb,-,269,0,0.004411100
pgvector,1,generar_emb,-,270,0,0.012065800
pgvector,1,insert_emb,-,270,0,0.004438800
pgvector,1,generar_emb,-,271,0,0.012942400
pgvector,1,insert_emb,-,271,0,0.004917200
pgvector,1,generar_emb,-,272,0,0.014045700
pgvector,1,insert_emb,-,272,0,0.004740000
pgvector,1,generar_emb,-,273,0,0.013715700
pgvector,1,insert_emb,-,273,0,0.004761200
pgvector,1,generar_emb,-,274,0,0.013195700
pgvector,1,insert_emb,-,274,0,0.004611700
pgvector,1,generar_emb,-,275,0,0.013970700
pgvector,1,insert_emb,-,275,0,0.004682700
pgvector,1,generar_emb,-,276,0,0.012945800
pgvector,1,insert_emb,-,276,0,0.004532500
pgvector,1,generar_emb,-,277,0,0.013755300
pgvector,1,insert_emb,-,277,0,0.005028800
pgvector,1,generar_emb,-,278,0,0.012243600
